Wall time,Step,Value
1741541022.1010072,1024,236
1741541023.1929762,1536,127.16666412353516
1741541024.3042638,2048,96.14286041259766
1741541025.2609155,2560,93.37036895751953
1741541026.4048126,3072,83.80555725097656
1741541027.742854,3584,69.84313965
1741541029.1022022,4096,61.84848403930664
1741541030.4207675,4608,55.301204681396484
1741541032.0357945,5120,45.25999832
1741541033.5529265,5632,37.029998779296875
1741541035.0361226,6144,29.989999771118164
1741541036.6135516,6656,27.25
1741541038,7168,25.719999313354492
1741541039.8976932,7680,24.270000457763672
1741541041.614799,8192,22.389999389648438
1741541043.3101673,8704,21.479999542236328
1741541045.0654957,9216,20.90999984741211
1741541046.7625039,9728,20.610000610351562
1741541048.9280066,10240,20.489999771118164
1741541050.7779546,10752,20.059999465942383
1741541052.642975,11264,19.440000534057617
1741541055.010581,11776,18.84000015258789
1741541057.7297761,12288,18.520000457763672
1741541063.0790765,12800,18.479999542236328
1741541074.7690232,13312,18.389999389648438
1741541087.2281303,13824,18.510000228881836
1741541099.4725826,14336,18.25
1741541112.9080443,14848,17.87000084
1741541126.236165,15360,18.06999969482422
1741541135.6761553,15872,17.850000381469727
1741541137.4004896,16384,17.40999984741211
1741541138.9890444,16896,17.600000381469727
1741541140.692715,17408,17.729999542236328
1741541142.4236999,17920,17.75
1741541143.922459,18432,18.600000381469727
1741541145.4413328,18944,18.190000534057617
1741541146.9517865,19456,18.68000030517578
1741541148.6147077,19968,18.649999618530273
1741541150.4773788,20480,17.739999771118164
1741541152.2470691,20992,17.329999923706055
1741541153.9742334,21504,17.209999084472656
1741541155.888209,22016,17.190000534057617
1741541158.0048008,22528,16.739999771118164
1741541159.6942098,23040,17.37000084
1741541161.533888,23552,17.25
1741541163.1477306,24064,18
1741541164.9063604,24576,17.399999618530273
1741541166.6125963,25088,17.43000030517578
1741541168.5141273,25600,17.309999465942383
1741541170.2812948,26112,16.809999465942383
1741541172.1884694,26624,16.940000534057617
1741541174.197354,27136,16.780000686645508
1741541176.2702858,27648,18.239999771118164
1741541178.1493883,28160,18.65999984741211
1741541180.0568433,28672,18.56999969482422
1741541182.073335,29184,18.260000228881836
1741541183.962198,29696,16.489999771118164
1741541185.8724546,30208,16.100000381469727
1741541188.1931806,30720,16.25
1741541190.4253032,31232,16.209999084472656
1741541192.8801696,31744,16.15999984741211
1741541195.3913348,32256,16.190000534057617
1741541197.9926448,32768,16.15999984741211
1741541200.603217,33280,16.100000381469727
1741541203.1002722,33792,15.970000267028809
1741541205.7180219,34304,15.5
1741541207.9779868,34816,15.899999618530273
1741541210.4306772,35328,16.75
1741541213.211104,35840,16.739999771118164
1741541215.7804835,36352,16.290000915527344
1741541218.3276281,36864,15.350000381469727
1741541220.4932225,37376,16.87999916
1741541222.6764927,37888,16.899999618530273
1741541224.9642637,38400,17.959999084472656
1741541227.036554,38912,19.200000762939453
1741541228.4386683,39424,21.670000076293945
1741541230.6571348,39936,22.12000084
1741541233.0826085,40448,21.540000915527344
1741541236,40960,19.43000030517578
1741541238.4434335,41472,16.290000915527344
1741541240.9229405,41984,15.649999618530273
1741541243.6105256,42496,15.640000343322754
1741541246.0934305,43008,15.539999961853027
1741541248.770938,43520,15.380000114440918
1741541251.341805,44032,15.40999984741211
1741541253.8961961,44544,15.149999618530273
1741541256.2050273,45056,15.920000076293945
1741541258.8038008,45568,15.859999656677246
1741541261.8597126,46080,16.010000228881836
1741541264.5026982,46592,15.319999694824219
1741541267.349972,47104,15.359999656677246
1741541270.364196,47616,15.149999618530273
1741541273.2824018,48128,14.93999958
1741541275.9971035,48640,14.949999809265137
1741541278.4013512,49152,15.15999984741211
1741541287.8413026,49664,15.119999885559082
1741541305.5890985,50176,15.029999732971191
1741541323.322901,50688,14.75
1741541340.5218422,51200,14.779999732971191
1741541354.0247245,51712,14.729999542236328
1741541356.3151867,52224,14.739999771118164
1741541358.7703488,52736,14.720000267028809
1741541361.0257738,53248,14.880000114440918
1741541363.4778438,53760,14.859999656677246
1741541365.9783678,54272,14.899999618530273
1741541368.2868268,54784,15.43999958
1741541370.673707,55296,15.81000042
1741541373.2556593,55808,15.859999656677246
1741541376.0224717,56320,15.229999542236328
1741541378.562478,56832,14.670000076293945
1741541381.1029649,57344,14.739999771118164
1741541383.6386704,57856,14.699999809265137
1741541386.1867695,58368,15.069999694824219
1741541388.7243059,58880,15.079999923706055
1741541391.392259,59392,14.800000190734863
1741541394.0097055,59904,14.680000305175781
1741541396.6128595,60416,14.579999923706055
1741541399.174691,60928,14.529999732971191
1741541402.0523257,61440,14.460000038146973
1741541404.6411014,61952,14.470000267028809
1741541407.2503276,62464,14.5
1741541409.9129093,62976,14.460000038146973
1741541412.5739763,63488,14.470000267028809
1741541415.3993373,64000,14.460000038146973
1741541417.9974976,64512,14.359999656677246
1741541420.7495124,65024,14.319999694824219
1741541423.3764985,65536,14.260000228881836
1741541426.0609083,66048,14.210000038146973
1741541429.013587,66560,14.15999984741211
1741541431.6634586,67072,14.09000015258789
1741541434.3803306,67584,14.109999656677246
1741541437.2922542,68096,14.109999656677246
1741541439.9469116,68608,14.199999809265137
1741541442.8193197,69120,14.149999618530273
1741541445.4814987,69632,14.079999923706055
1741541448.282341,70144,14.079999923706055
1741541451.012918,70656,14.109999656677246
1741541453.7089274,71168,14.069999694824219
1741541456.686435,71680,14.069999694824219
1741541459.3894327,72192,14.050000190734863
1741541462.0984285,72704,14.069999694824219
1741541464.852411,73216,14.050000190734863
1741541467.5356898,73728,14.050000190734863
1741541470.4185328,74240,14.029999732971191
1741541473.1350138,74752,14.050000190734863
1741541476.038648,75264,14.029999732971191
1741541480.013914,75776,14.050000190734863
1741541484.3002567,76288,14.039999961853027
1741541488.8027527,76800,14.09000015258789
1741541492.829247,77312,14.130000114440918
1741541496.7183094,77824,14.140000343322754
1741541499.3799694,78336,14.119999885559082
1741541501.9174492,78848,14.09000015258789
1741541504.5990849,79360,14.050000190734863
1741541507.1975427,79872,14.039999961853027
1741541509.7720785,80384,14.06000042
1741541512.4450119,80896,14.079999923706055
1741541515.0633814,81408,14.100000381469727
1741541517.9428375,81920,14.069999694824219
1741541520.616021,82432,14.079999923706055
1741541523.227711,82944,14.050000190734863
1741541525.832962,83456,14.069999694824219
1741541528.477171,83968,14.100000381469727
1741541531.1920505,84480,14.130000114440918
1741541533.8318558,84992,14.130000114440918
1741541536.293434,85504,14.119999885559082
1741541539.0479336,86016,14.069999694824219
1741541541.5352516,86528,14.050000190734863
1741541544.4585419,87040,14.029999732971191
1741541547.1851182,87552,14.039999961853027
1741541550.1445837,88064,14.020000457763672
1741541553.1778452,88576,14.010000228881836
1741541556.1235216,89088,14
1741541558.722962,89600,14.020000457763672
1741541562.4862657,90112,14.029999732971191
1741541572.0484502,90624,14.029999732971191
1741541587.448864,91136,14.109999656677246
1741541600.0075433,91648,14.15999984741211
1741541602.4138923,92160,14.149999618530273
1741541604.9925673,92672,14.06000042
1741541607.5994794,93184,14.020000457763672
1741541610.1166413,93696,14.020000457763672
1741541612.7399974,94208,14.010000228881836
1741541615.3069189,94720,14.010000228881836
1741541616.7032502,95232,14.050000190734863
1741541617.6836622,95744,14.050000190734863
1741541619,96256,26.739999771118164
1741541621.3823185,96768,26.93000030517578
1741541623.7602901,97280,28.979999542236328
1741541626.3007045,97792,18.579999923706055
1741541628.7944734,98304,16.149999618530273
1741541631.297319,98816,14.449999809265137
1741541632.6178317,99328,14.510000228881836
1741541634.1344204,99840,22.329999923706055
1741541636.6478627,100352,22.59000015258789
