Wall time,Step,Value
1741537932.9136505,5246,655.75
1741537939.9120803,10240,640
1741537944.8857954,10467,436.125
1741537952.7304916,10538,376.3571472167969
1741537977.2961206,10684,296.77777099609375
1741537992.5623116,10842,246.40908813476562
1741537994.2976215,10918,227.4583282470703
1741537996.1516125,10994,211.42308044433594
1741537997.9778976,11071,197.69642639160156
1741537999.4552886,11143,185.71665954589844
1741538000.775105,11218,175.28125
1741538002.0772152,11293,166.0735321044922
1741538003.4871767,11368,157.88888549804688
1741538004.9073868,11442,150.55262756347656
1741538006.175031,11516,143.9499969482422
1741538007.459709,11589,137.9642791748047
1741538008.7205641,11660,132.5
1741538010.1398802,11730,127.5
1741538012.8343663,11867,118.66999816894531
1741538014.2164035,11938,94.20999908447266
1741538016.9036963,12075,35.810001373291016
1741538020.8641226,12286,18.190000534057617
1741538022.2101967,12355,18.170000076293945
1741538023.4510221,12425,18.149999618530273
1741538024.7467353,12496,18.12000084
1741538026.1152885,12565,18.040000915527344
1741538028.626474,12703,17.850000381469727
1741538032.9283757,12910,17.670000076293945
1741538034.1909747,12979,17.610000610351562
1741538036.9442651,13116,17.479999542236328
1741538038.3144622,13184,17.420000076293945
1741538039.5022218,13250,17.34000015258789
1741538040.8041902,13317,17.280000686645508
1741538042.1889966,13383,17.229999542236328
1741538043.6023846,13456,17.260000228881836
1741538046.1792812,13593,17.260000228881836
1741538047.500084,13660,17.219999313354492
1741538051.2272234,13864,17.139999389648438
1741538052.5339193,13930,17.12000084
1741538053.8736856,13998,17.12000084
1741538055.0651255,14065,17.100000381469727
1741538056.4187315,14133,17.079999923706055
1741538060.6588278,14336,17.010000228881836
1741538062,14402,16.989999771118164
1741538063.176464,14469,16.979999542236328
1741538064.574046,14538,16.969999313354492
1741538066.6830094,14605,16.950000762939453
1741538068.0675554,14674,16.950000762939453
1741538069.3015184,14740,16.940000534057617
1741538070.5613484,14807,16.90999984741211
1741538071.8398216,14873,16.889999389648438
1741538073.1919675,14939,16.889999389648438
1741538075.6623187,15071,16.87999916
1741538076.857632,15137,16.809999465942383
1741538078.2978992,15203,16.780000686645508
1741538079.4567733,15272,16.790000915527344
1741538081.8414876,15407,16.799999237060547
1741538083.1292777,15473,16.790000915527344
1741538084.334173,15539,16.75
1741538085.5144465,15602,16.719999313354492
1741538087.9787962,15734,16.690000534057617
1741538089.237143,15802,16.690000534057617
1741538091.6150694,15936,16.670000076293945
1741538092.8756976,16003,16.670000076293945
1741538094.0997825,16070,16.68000030517578
1741538095.355184,16139,16.700000762939453
1741538096.534372,16204,16.65999984741211
1741538097.7170057,16271,16.65999984741211
1741538100.052293,16407,16.670000076293945
1741538101.310457,16474,16.670000076293945
1741538102.5361505,16539,16.65999984741211
1741538103.7739217,16608,16.690000534057617
1741538106.245693,16743,16.719999313354492
1741538110.203081,16947,16.75
1741538111.2887442,17012,16.729999542236328
1741538112.5933774,17078,16.709999084472656
1741538113.8293085,17144,16.709999084472656
1741538115.0926661,17211,16.719999313354492
1741538116.2322729,17277,16.75
1741538117.7203357,17345,16.780000686645508
1741538119.0964675,17411,16.770000457763672
1741538123,17614,16.780000686645508
1741538124.0563433,17679,16.760000228881836
1741538127.786711,17879,16.75
1741538130.4874148,18014,16.75
1741538131.7241156,18080,16.729999542236328
1741538132.9071608,18147,16.729999542236328
1741538134.1445298,18213,16.739999771118164
1741538135.2722673,18277,16.690000534057617
1741538136.5357547,18343,16.68000030517578
1741538137.684601,18407,16.639999389648438
1741538140.1695273,18539,16.610000610351562
1741538141.349748,18607,16.600000381469727
1741538142.5933437,18674,16.62000084
1741538143.8873568,18740,16.62000084
1741538145.0229497,18804,16.600000381469727
1741538147.5817847,18937,16.600000381469727
1741538148.8947375,19004,16.59000015258789
1741538152.444395,19205,16.59000015258789
1741538153.739351,19272,16.579999923706055
1741538156.1557174,19403,16.600000381469727
1741538157.2657006,19470,16.59000015258789
1741538159.6926413,19603,16.56999969482422
1741538162.237461,19735,16.549999237060547
1741538163.4090567,19801,16.540000915527344
1741538164.6625278,19866,16.530000686645508
1741538165.9348729,19933,16.559999465942383
1741538167.102802,19999,16.559999465942383
1741538168.4060838,20066,16.59000015258789
1741538170.7577274,20198,16.59000015258789
1741538171.9207797,20265,16.579999923706055
1741538173.1185172,20330,16.559999465942383
1741538174.2786653,20397,16.56999969482422
1741538176.6218596,20531,16.600000381469727
1741538178.185969,20599,16.62000084
1741538179.7126725,20664,16.600000381469727
1741538182.165709,20800,16.610000610351562
1741538183.4450076,20866,16.610000610351562
1741538184.624378,20933,16.610000610351562
1741538187.066561,21068,16.649999618530273
1741538188.3693354,21134,16.639999389648438
1741538190.8567832,21266,16.62999916
1741538191.9604585,21329,16.59000015258789
1741538194.237918,21454,16.530000686645508
1741538195.6329856,21514,16.479999542236328
1741538196.7682102,21576,16.43000030517578
1741538199.112714,21702,16.360000610351562
1741538200.2782197,21767,16.350000381469727
1741538201.4502537,21830,16.31999969482422
1741538203.6954665,21956,16.260000228881836
1741538204.9304423,22020,16.229999542236328
1741538206.0451033,22083,16.200000762939453
1741538207.2309012,22144,16.12999916
1741538209.7662542,22270,16.059999465942383
1741538210.8309534,22332,16.020000457763672
1741538211.9154572,22393,15.930000305175781
1741538213.3153744,22458,15.920000076293945
1741538214.4255683,22520,15.869999885559082
1741538215.7114966,22582,15.819999694824219
1741538216.8416338,22643,15.75
1741538217.9456027,22706,15.720000267028809
1741538219.0663152,22768,15.670000076293945
1741538221.5472205,22894,15.649999618530273
1741538223.7472215,22956,15.630000114440918
1741538228.604533,23143,15.670000076293945
1741538234.7978096,23394,15.640000343322754
1741538236.6267052,23458,15.649999618530273
1741538240.0887098,23581,15.609999656677246
1741538244.0730429,23645,15.619999885559082
1741538255.261062,23707,15.630000114440918
1741538274.0878022,23834,15.640000343322754
1741538282.294918,23897,15.649999618530273
1741538293.6831057,23960,15.670000076293945
1741538304.4820426,24022,15.640000343322754
1741538316.6314063,24083,15.630000114440918
1741538345.7680054,24274,15.680000305175781
1741538350.8960586,24336,15.680000305175781
1741538353.1045737,24399,15.680000305175781
1741538354.8758395,24465,15.710000038146973
1741538361.273655,24654,15.739999771118164
1741538362.6062691,24714,15.710000038146973
1741538364.5262158,24776,15.710000038146973
1741538365.840613,24839,15.729999542236328
1741538366.9891891,24900,15.68999958
1741538368.2888932,24963,15.68999958
1741538370.9526694,25086,15.670000076293945
1741538372.3152337,25147,15.65999984741211
1741538373.7322574,25208,15.630000114440918
1741538378.845841,25333,15.619999885559082
1741538381.5317564,25394,15.600000381469727
1741538383.6108787,25457,15.600000381469727
1741538385.885885,25518,15.579999923706055
1741538387.4948905,25577,15.550000190734863
1741538389.8041544,25639,15.56000042
1741538391.7764578,25702,15.56000042
1741538395.886614,25825,15.510000228881836
1741538397.9122603,25885,15.489999771118164
1741538402.205345,26010,15.449999809265137
1741538404.790529,26071,15.460000038146973
1741538406.8580914,26133,15.43999958
1741538411.6002407,26257,15.430000305175781
1741538414.4254177,26319,15.430000305175781
1741538416.7763333,26380,15.40999984741211
1741538419.7475138,26441,15.40999984741211
1741538422.019054,26504,15.40999984741211
1741538425.2218816,26567,15.430000305175781
1741538427.0576823,26631,15.449999809265137
1741538428.583397,26693,15.460000038146973
1741538430.504787,26754,15.460000038146973
1741538433.009535,26816,15.460000038146973
1741538437.6593723,26940,15.460000038146973
1741538443.8867466,27127,15.5
1741538446.6255937,27187,15.479999542236328
1741538451.438563,27249,15.470000267028809
1741538455.5354574,27311,15.470000267028809
1741538462.333331,27438,15.529999732971191
1741538468.7837036,27562,15.520000457763672
1741538475.8091166,27688,15.550000190734863
1741538484.3807528,27818,15.609999656677246
1741538491.5716546,27941,15.609999656677246
1741538493.8867602,28002,15.609999656677246
1741538497.956768,28063,15.59000015258789
1741538502.1615891,28127,15.600000381469727
1741538506.1940947,28189,15.579999923706055
1741538512.4985878,28313,15.59000015258789
1741538514.9393628,28376,15.600000381469727
1741538517.3168585,28439,15.619999885559082
1741538520.2436895,28501,15.609999656677246
1741538523.4378948,28564,15.609999656677246
1741538527.7696395,28627,15.619999885559082
1741538531.541187,28689,15.619999885559082
1741538534.6678467,28752,15.649999618530273
1741538553.7366028,29066,15.65999984741211
1741538560.1828978,29187,15.619999885559082
1741538563.9051943,29248,15.600000381469727
1741538570.5787315,29371,15.529999732971191
1741538573.6562574,29434,15.539999961853027
1741538577.2885957,29498,15.569999694824219
1741538580.9074059,29561,15.59000015258789
1741538584.6858172,29623,15.600000381469727
1741538589.7634108,29688,15.609999656677246
1741538593.4909537,29750,15.609999656677246
1741538596.8068173,29811,15.600000381469727
1741538600.6057448,29873,15.600000381469727
1741538604.5743575,29937,15.609999656677246
1741538607.8856606,29999,15.600000381469727
1741538620.8352733,30182,15.550000190734863
1741538624.502598,30245,15.56000042
